id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,pendidikan,jumlah_pengangguran,satuan,tahun
722,32,JAWA BARAT,3273,KOTA BANDUNG,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,2892.0,ORANG,2017
723,32,JAWA BARAT,3273,KOTA BANDUNG,SD,6512.0,ORANG,2017
724,32,JAWA BARAT,3273,KOTA BANDUNG,SMP,18380.0,ORANG,2017
725,32,JAWA BARAT,3273,KOTA BANDUNG,SMA,42946.0,ORANG,2017
726,32,JAWA BARAT,3273,KOTA BANDUNG,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,32139.0,ORANG,2017
727,32,JAWA BARAT,3274,KOTA CIREBON,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,1693.0,ORANG,2017
728,32,JAWA BARAT,3274,KOTA CIREBON,SD,2957.0,ORANG,2017
729,32,JAWA BARAT,3274,KOTA CIREBON,SMP,2610.0,ORANG,2017
730,32,JAWA BARAT,3274,KOTA CIREBON,SMA,6202.0,ORANG,2017
731,32,JAWA BARAT,3274,KOTA CIREBON,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,1106.0,ORANG,2017
732,32,JAWA BARAT,3275,KOTA BEKASI,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,2223.0,ORANG,2017
733,32,JAWA BARAT,3275,KOTA BEKASI,SD,9760.0,ORANG,2017
734,32,JAWA BARAT,3275,KOTA BEKASI,SMP,16099.0,ORANG,2017
735,32,JAWA BARAT,3275,KOTA BEKASI,SMA,66698.0,ORANG,2017
736,32,JAWA BARAT,3275,KOTA BEKASI,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,35474.0,ORANG,2017
737,32,JAWA BARAT,3276,KOTA DEPOK,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,3467.0,ORANG,2017
738,32,JAWA BARAT,3276,KOTA DEPOK,SD,2284.0,ORANG,2017
739,32,JAWA BARAT,3276,KOTA DEPOK,SMP,4595.0,ORANG,2017
740,32,JAWA BARAT,3276,KOTA DEPOK,SMA,46670.0,ORANG,2017
741,32,JAWA BARAT,3276,KOTA DEPOK,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,19009.0,ORANG,2017
742,32,JAWA BARAT,3277,KOTA CIMAHI,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,1066.0,ORANG,2017
743,32,JAWA BARAT,3277,KOTA CIMAHI,SD,3933.0,ORANG,2017
744,32,JAWA BARAT,3277,KOTA CIMAHI,SMP,4758.0,ORANG,2017
745,32,JAWA BARAT,3277,KOTA CIMAHI,SMA,12254.0,ORANG,2017
746,32,JAWA BARAT,3277,KOTA CIMAHI,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,3022.0,ORANG,2017
747,32,JAWA BARAT,3278,KOTA TASIKMALAYA,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,562.0,ORANG,2017
748,32,JAWA BARAT,3278,KOTA TASIKMALAYA,SD,3927.0,ORANG,2017
749,32,JAWA BARAT,3278,KOTA TASIKMALAYA,SMP,2213.0,ORANG,2017
750,32,JAWA BARAT,3278,KOTA TASIKMALAYA,SMA,10990.0,ORANG,2017
751,32,JAWA BARAT,3278,KOTA TASIKMALAYA,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,3786.0,ORANG,2017
752,32,JAWA BARAT,3279,KOTA BANJAR,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,232.0,ORANG,2017
753,32,JAWA BARAT,3279,KOTA BANJAR,SD,848.0,ORANG,2017
754,32,JAWA BARAT,3279,KOTA BANJAR,SMP,763.0,ORANG,2017
755,32,JAWA BARAT,3279,KOTA BANJAR,SMA,3400.0,ORANG,2017
756,32,JAWA BARAT,3279,KOTA BANJAR,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,94.0,ORANG,2017
757,32,JAWA BARAT,3201,KABUPATEN BOGOR,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,5823.0,ORANG,2018
758,32,JAWA BARAT,3201,KABUPATEN BOGOR,SD,42658.0,ORANG,2018
759,32,JAWA BARAT,3201,KABUPATEN BOGOR,SMP,43485.0,ORANG,2018
760,32,JAWA BARAT,3201,KABUPATEN BOGOR,SMA,136782.0,ORANG,2018
761,32,JAWA BARAT,3201,KABUPATEN BOGOR,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,25842.0,ORANG,2018
762,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,3548.0,ORANG,2018
763,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,SD,23013.0,ORANG,2018
764,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,SMP,17927.0,ORANG,2018
765,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,SMA,39648.0,ORANG,2018
766,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,2429.0,ORANG,2018
767,32,JAWA BARAT,3203,KABUPATEN CIANJUR,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,2541.0,ORANG,2018
768,32,JAWA BARAT,3203,KABUPATEN CIANJUR,SD,30121.0,ORANG,2018
769,32,JAWA BARAT,3203,KABUPATEN CIANJUR,SMP,29035.0,ORANG,2018
770,32,JAWA BARAT,3203,KABUPATEN CIANJUR,SMA,34936.0,ORANG,2018
771,32,JAWA BARAT,3203,KABUPATEN CIANJUR,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,3014.0,ORANG,2018
772,32,JAWA BARAT,3204,KABUPATEN BANDUNG,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,4573.0,ORANG,2018
773,32,JAWA BARAT,3204,KABUPATEN BANDUNG,SD,13934.0,ORANG,2018
774,32,JAWA BARAT,3204,KABUPATEN BANDUNG,SMP,18458.0,ORANG,2018
775,32,JAWA BARAT,3204,KABUPATEN BANDUNG,SMA,39063.0,ORANG,2018
776,32,JAWA BARAT,3204,KABUPATEN BANDUNG,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,6912.0,ORANG,2018
777,32,JAWA BARAT,3205,KABUPATEN GARUT,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,2414.0,ORANG,2018
778,32,JAWA BARAT,3205,KABUPATEN GARUT,SD,17657.0,ORANG,2018
779,32,JAWA BARAT,3205,KABUPATEN GARUT,SMP,15770.0,ORANG,2018
780,32,JAWA BARAT,3205,KABUPATEN GARUT,SMA,41596.0,ORANG,2018
781,32,JAWA BARAT,3205,KABUPATEN GARUT,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,0.0,ORANG,2018
782,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,679.0,ORANG,2018
783,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,SD,13110.0,ORANG,2018
784,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,SMP,8277.0,ORANG,2018
785,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,SMA,32751.0,ORANG,2018
786,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,1929.0,ORANG,2018
787,32,JAWA BARAT,3207,KABUPATEN CIAMIS,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,0.0,ORANG,2018
788,32,JAWA BARAT,3207,KABUPATEN CIAMIS,SD,4526.0,ORANG,2018
789,32,JAWA BARAT,3207,KABUPATEN CIAMIS,SMP,9067.0,ORANG,2018
790,32,JAWA BARAT,3207,KABUPATEN CIAMIS,SMA,13185.0,ORANG,2018
791,32,JAWA BARAT,3207,KABUPATEN CIAMIS,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,1367.0,ORANG,2018
792,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,481.0,ORANG,2018
793,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,SD,7340.0,ORANG,2018
794,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,SMP,6851.0,ORANG,2018
795,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,SMA,21418.0,ORANG,2018
796,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,6645.0,ORANG,2018
797,32,JAWA BARAT,3209,KABUPATEN CIREBON,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,7665.0,ORANG,2018
798,32,JAWA BARAT,3209,KABUPATEN CIREBON,SD,24458.0,ORANG,2018
799,32,JAWA BARAT,3209,KABUPATEN CIREBON,SMP,28461.0,ORANG,2018
800,32,JAWA BARAT,3209,KABUPATEN CIREBON,SMA,39991.0,ORANG,2018
801,32,JAWA BARAT,3209,KABUPATEN CIREBON,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,4609.0,ORANG,2018
802,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,1160.0,ORANG,2018
803,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,SD,5277.0,ORANG,2018
804,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,SMP,6389.0,ORANG,2018
805,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,SMA,16192.0,ORANG,2018
806,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,782.0,ORANG,2018
807,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,1019.0,ORANG,2018
808,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,SD,7282.0,ORANG,2018
809,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,SMP,8412.0,ORANG,2018
810,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,SMA,23062.0,ORANG,2018
811,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,1489.0,ORANG,2018
812,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,6944.0,ORANG,2018
813,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,SD,23236.0,ORANG,2018
814,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,SMP,9850.0,ORANG,2018
815,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,SMA,29410.0,ORANG,2018
816,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,1396.0,ORANG,2018
817,32,JAWA BARAT,3213,KABUPATEN SUBANG,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,4465.0,ORANG,2018
818,32,JAWA BARAT,3213,KABUPATEN SUBANG,SD,9975.0,ORANG,2018
819,32,JAWA BARAT,3213,KABUPATEN SUBANG,SMP,18380.0,ORANG,2018
820,32,JAWA BARAT,3213,KABUPATEN SUBANG,SMA,31512.0,ORANG,2018
821,32,JAWA BARAT,3213,KABUPATEN SUBANG,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,3067.0,ORANG,2018
822,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,2858.0,ORANG,2018
823,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,SD,4812.0,ORANG,2018
824,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,SMP,3419.0,ORANG,2018
825,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,SMA,30582.0,ORANG,2018
826,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,1728.0,ORANG,2018
827,32,JAWA BARAT,3215,KABUPATEN KARAWANG,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,2360.0,ORANG,2018
828,32,JAWA BARAT,3215,KABUPATEN KARAWANG,SD,13405.0,ORANG,2018
829,32,JAWA BARAT,3215,KABUPATEN KARAWANG,SMP,19488.0,ORANG,2018
830,32,JAWA BARAT,3215,KABUPATEN KARAWANG,SMA,63653.0,ORANG,2018
831,32,JAWA BARAT,3215,KABUPATEN KARAWANG,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,3232.0,ORANG,2018
832,32,JAWA BARAT,3216,KABUPATEN BEKASI,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,8768.0,ORANG,2018
833,32,JAWA BARAT,3216,KABUPATEN BEKASI,SD,12433.0,ORANG,2018
834,32,JAWA BARAT,3216,KABUPATEN BEKASI,SMP,26990.0,ORANG,2018
835,32,JAWA BARAT,3216,KABUPATEN BEKASI,SMA,104608.0,ORANG,2018
836,32,JAWA BARAT,3216,KABUPATEN BEKASI,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,5192.0,ORANG,2018
837,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,3729.0,ORANG,2018
838,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,SD,12785.0,ORANG,2018
839,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,SMP,12036.0,ORANG,2018
840,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,SMA,30211.0,ORANG,2018
841,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,4774.0,ORANG,2018
842,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,0.0,ORANG,2018
843,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,SD,867.0,ORANG,2018
844,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,SMP,2341.0,ORANG,2018
845,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,SMA,4177.0,ORANG,2018
846,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,1208.0,ORANG,2018
847,32,JAWA BARAT,3271,KOTA BOGOR,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,1213.0,ORANG,2018
848,32,JAWA BARAT,3271,KOTA BOGOR,SD,9835.0,ORANG,2018
849,32,JAWA BARAT,3271,KOTA BOGOR,SMP,3844.0,ORANG,2018
850,32,JAWA BARAT,3271,KOTA BOGOR,SMA,31208.0,ORANG,2018
851,32,JAWA BARAT,3271,KOTA BOGOR,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,4295.0,ORANG,2018
852,32,JAWA BARAT,3272,KOTA SUKABUMI,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,460.0,ORANG,2018
853,32,JAWA BARAT,3272,KOTA SUKABUMI,SD,378.0,ORANG,2018
854,32,JAWA BARAT,3272,KOTA SUKABUMI,SMP,1914.0,ORANG,2018
855,32,JAWA BARAT,3272,KOTA SUKABUMI,SMA,7696.0,ORANG,2018
856,32,JAWA BARAT,3272,KOTA SUKABUMI,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,1862.0,ORANG,2018
857,32,JAWA BARAT,3273,KOTA BANDUNG,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,2148.0,ORANG,2018
858,32,JAWA BARAT,3273,KOTA BANDUNG,SD,11776.0,ORANG,2018
859,32,JAWA BARAT,3273,KOTA BANDUNG,SMP,13093.0,ORANG,2018
860,32,JAWA BARAT,3273,KOTA BANDUNG,SMA,45118.0,ORANG,2018
861,32,JAWA BARAT,3273,KOTA BANDUNG,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,24330.0,ORANG,2018
862,32,JAWA BARAT,3274,KOTA CIREBON,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,658.0,ORANG,2018
863,32,JAWA BARAT,3274,KOTA CIREBON,SD,1838.0,ORANG,2018
864,32,JAWA BARAT,3274,KOTA CIREBON,SMP,2505.0,ORANG,2018
865,32,JAWA BARAT,3274,KOTA CIREBON,SMA,7777.0,ORANG,2018
866,32,JAWA BARAT,3274,KOTA CIREBON,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,1964.0,ORANG,2018
867,32,JAWA BARAT,3275,KOTA BEKASI,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,3896.0,ORANG,2018
868,32,JAWA BARAT,3275,KOTA BEKASI,SD,8945.0,ORANG,2018
869,32,JAWA BARAT,3275,KOTA BEKASI,SMP,11458.0,ORANG,2018
870,32,JAWA BARAT,3275,KOTA BEKASI,SMA,67922.0,ORANG,2018
871,32,JAWA BARAT,3275,KOTA BEKASI,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,40057.0,ORANG,2018
872,32,JAWA BARAT,3276,KOTA DEPOK,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,0.0,ORANG,2018
873,32,JAWA BARAT,3276,KOTA DEPOK,SD,4171.0,ORANG,2018
874,32,JAWA BARAT,3276,KOTA DEPOK,SMP,5863.0,ORANG,2018
875,32,JAWA BARAT,3276,KOTA DEPOK,SMA,48057.0,ORANG,2018
876,32,JAWA BARAT,3276,KOTA DEPOK,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,14989.0,ORANG,2018
877,32,JAWA BARAT,3277,KOTA CIMAHI,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,268.0,ORANG,2018
878,32,JAWA BARAT,3277,KOTA CIMAHI,SD,3141.0,ORANG,2018
879,32,JAWA BARAT,3277,KOTA CIMAHI,SMP,5923.0,ORANG,2018
880,32,JAWA BARAT,3277,KOTA CIMAHI,SMA,9974.0,ORANG,2018
881,32,JAWA BARAT,3277,KOTA CIMAHI,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,4278.0,ORANG,2018
882,32,JAWA BARAT,3278,KOTA TASIKMALAYA,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,0.0,ORANG,2018
883,32,JAWA BARAT,3278,KOTA TASIKMALAYA,SD,3782.0,ORANG,2018
884,32,JAWA BARAT,3278,KOTA TASIKMALAYA,SMP,3604.0,ORANG,2018
885,32,JAWA BARAT,3278,KOTA TASIKMALAYA,SMA,6983.0,ORANG,2018
886,32,JAWA BARAT,3278,KOTA TASIKMALAYA,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,6741.0,ORANG,2018
887,32,JAWA BARAT,3279,KOTA BANJAR,TIDAK/BELUM PERNAH SEKOLAH/TIDAK/BELUM TAMAT SD,77.0,ORANG,2018
888,32,JAWA BARAT,3279,KOTA BANJAR,SD,913.0,ORANG,2018
889,32,JAWA BARAT,3279,KOTA BANJAR,SMP,1423.0,ORANG,2018
890,32,JAWA BARAT,3279,KOTA BANJAR,SMA,2633.0,ORANG,2018
891,32,JAWA BARAT,3279,KOTA BANJAR,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,280.0,ORANG,2018
892,32,JAWA BARAT,3201,KABUPATEN BOGOR,SD KE BAWAH,64836.0,ORANG,2019
893,32,JAWA BARAT,3201,KABUPATEN BOGOR,SMP,36554.0,ORANG,2019
894,32,JAWA BARAT,3201,KABUPATEN BOGOR,SMA,129723.0,ORANG,2019
895,32,JAWA BARAT,3201,KABUPATEN BOGOR,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,21901.0,ORANG,2019
896,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,SD KE BAWAH,22553.0,ORANG,2019
897,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,SMP,28018.0,ORANG,2019
898,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,SMA,34285.0,ORANG,2019
899,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,4642.0,ORANG,2019
900,32,JAWA BARAT,3203,KABUPATEN CIANJUR,SD KE BAWAH,38565.0,ORANG,2019
901,32,JAWA BARAT,3203,KABUPATEN CIANJUR,SMP,24340.0,ORANG,2019
902,32,JAWA BARAT,3203,KABUPATEN CIANJUR,SMA,39141.0,ORANG,2019
903,32,JAWA BARAT,3203,KABUPATEN CIANJUR,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,3079.0,ORANG,2019
904,32,JAWA BARAT,3204,KABUPATEN BANDUNG,SD KE BAWAH,16057.0,ORANG,2019
905,32,JAWA BARAT,3204,KABUPATEN BANDUNG,SMP,18838.0,ORANG,2019
906,32,JAWA BARAT,3204,KABUPATEN BANDUNG,SMA,48722.0,ORANG,2019
907,32,JAWA BARAT,3204,KABUPATEN BANDUNG,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,14339.0,ORANG,2019
908,32,JAWA BARAT,3205,KABUPATEN GARUT,SD KE BAWAH,22289.0,ORANG,2019
909,32,JAWA BARAT,3205,KABUPATEN GARUT,SMP,25311.0,ORANG,2019
910,32,JAWA BARAT,3205,KABUPATEN GARUT,SMA,32272.0,ORANG,2019
911,32,JAWA BARAT,3205,KABUPATEN GARUT,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,4173.0,ORANG,2019
912,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,SD KE BAWAH,17450.0,ORANG,2019
913,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,SMP,15577.0,ORANG,2019
914,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,SMA,20079.0,ORANG,2019
915,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,1086.0,ORANG,2019
916,32,JAWA BARAT,3207,KABUPATEN CIAMIS,SD KE BAWAH,2885.0,ORANG,2019
917,32,JAWA BARAT,3207,KABUPATEN CIAMIS,SMP,8275.0,ORANG,2019
918,32,JAWA BARAT,3207,KABUPATEN CIAMIS,SMA,17882.0,ORANG,2019
919,32,JAWA BARAT,3207,KABUPATEN CIAMIS,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,2816.0,ORANG,2019
920,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,SD KE BAWAH,14200.0,ORANG,2019
921,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,SMP,10147.0,ORANG,2019
922,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,SMA,21716.0,ORANG,2019
923,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,2207.0,ORANG,2019
924,32,JAWA BARAT,3209,KABUPATEN CIREBON,SD KE BAWAH,26860.0,ORANG,2019
925,32,JAWA BARAT,3209,KABUPATEN CIREBON,SMP,17007.0,ORANG,2019
926,32,JAWA BARAT,3209,KABUPATEN CIREBON,SMA,60602.0,ORANG,2019
927,32,JAWA BARAT,3209,KABUPATEN CIREBON,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,4953.0,ORANG,2019
928,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,SD KE BAWAH,7421.0,ORANG,2019
929,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,SMP,4999.0,ORANG,2019
930,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,SMA,14411.0,ORANG,2019
931,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,593.0,ORANG,2019
932,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,SD KE BAWAH,5275.0,ORANG,2019
933,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,SMP,8867.0,ORANG,2019
934,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,SMA,23549.0,ORANG,2019
935,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,5756.0,ORANG,2019
936,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,SD KE BAWAH,20460.0,ORANG,2019
937,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,SMP,14657.0,ORANG,2019
938,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,SMA,34751.0,ORANG,2019
939,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,4043.0,ORANG,2019
940,32,JAWA BARAT,3213,KABUPATEN SUBANG,SD KE BAWAH,11151.0,ORANG,2019
941,32,JAWA BARAT,3213,KABUPATEN SUBANG,SMP,17324.0,ORANG,2019
942,32,JAWA BARAT,3213,KABUPATEN SUBANG,SMA,39591.0,ORANG,2019
943,32,JAWA BARAT,3213,KABUPATEN SUBANG,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,3552.0,ORANG,2019
944,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,SD KE BAWAH,9725.0,ORANG,2019
945,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,SMP,8594.0,ORANG,2019
946,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,SMA,23156.0,ORANG,2019
947,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,1949.0,ORANG,2019
948,32,JAWA BARAT,3215,KABUPATEN KARAWANG,SD KE BAWAH,14295.0,ORANG,2019
949,32,JAWA BARAT,3215,KABUPATEN KARAWANG,SMP,8810.0,ORANG,2019
950,32,JAWA BARAT,3215,KABUPATEN KARAWANG,SMA,77839.0,ORANG,2019
951,32,JAWA BARAT,3215,KABUPATEN KARAWANG,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,6779.0,ORANG,2019
952,32,JAWA BARAT,3216,KABUPATEN BEKASI,SD KE BAWAH,20572.0,ORANG,2019
953,32,JAWA BARAT,3216,KABUPATEN BEKASI,SMP,21342.0,ORANG,2019
954,32,JAWA BARAT,3216,KABUPATEN BEKASI,SMA,92748.0,ORANG,2019
955,32,JAWA BARAT,3216,KABUPATEN BEKASI,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,24296.0,ORANG,2019
956,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,SD KE BAWAH,20009.0,ORANG,2019
957,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,SMP,15186.0,ORANG,2019
958,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,SMA,25057.0,ORANG,2019
959,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,2443.0,ORANG,2019
960,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,SD KE BAWAH,2325.0,ORANG,2019
961,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,SMP,2300.0,ORANG,2019
962,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,SMA,5317.0,ORANG,2019
963,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,DIPLOMA I/II/III/AKADEMI/UNIVERSITAS,544.0,ORANG,2019
